ZipCode,OccupiedUnits,OwnerOccupiedUnits,RenterOccupiedUnits
46517,9125,5748,3377
46524,891,762,129
46526,11718,7769,3949
46528,8375,6148,2227
46530,10669,9705,964
46531,582,492,90
46532,694,584,110
46534,4217,3174,1043
46536,1156,898,258
46537,171,140,31
46538,1461,1276,185
46539,970,797,173
46540,3797,3337,460
46542,1535,1169,366
46543,881,746,135
46544,12760,8464,4296
46545,11236,5207,6029
46550,4342,3202,1140
46552,2578,2093,485
46553,1096,986,110
46554,1990,1689,301
46555,1237,890,347
46556,233,7,226
46561,4468,3765,703
46562,2012,1614,398
46563,8927,6624,2303
46565,2428,2077,351
46567,3707,2869,838
46570,401,320,81
46571,1322,1085,237
46573,1327,1009,318
46574,3566,3017,549
46580,8558,6006,2552
46582,5115,3659,1456
46590,1703,1009,694
46595,42,42,0
46601,2214,503,1711
46613,3566,1970,1596
46614,12344,9109,3235
46615,5495,3410,2085
46616,2097,1140,957
46617,3684,2469,1215
46619,7560,5279,2281
46628,10240,6702,3538
46635,2798,2232,566
46637,6416,4189,2227
46701,3200,2542,658
46702,928,780,148
46703,7319,5167,2152
46704,16,16,0
46705,710,517,193
46706,7644,5707,1937
46710,1590,1327,263
46711,2565,1910,655
46714,5958,4408,1550
46721,1702,1378,324
46723,3121,2637,484
46725,9412,7743,1669
46730,446,385,61
46731,247,201,46
46732,1135,637,498
46733,7639,5743,1896
46737,3320,2810,510
46738,3363,2435,928
46740,1289,1039,250
46741,1426,1268,158
46742,1376,1139,237
46743,770,718,52
46745,849,716,133
46746,1659,1194,465
46747,1068,990,78
46748,1749,1579,170
46750,10596,7798,2798
46755,6252,4414,1838
46759,155,155,0
46760,527,393,134
46761,3830,3072,758
46763,737,715,22
46764,522,488,34
46765,1831,1680,151
46766,363,280,83
46767,2688,2039,649
46770,1121,936,185
46771,0,0,0
46772,808,752,56
46773,1252,1116,136
46774,6292,4953,1339
46776,582,496,86
46777,2336,1972,364
46779,848,703,145
46781,300,280,20
46783,2504,2309,195
46784,827,654,173
46785,490,432,58
46786,28,28,0
46787,1537,1317,220
46788,1120,1036,84
46791,392,353,39
46792,1548,1223,325
46793,1744,1414,330
46794,689,551,138
46795,2436,2057,379
46797,1333,1137,196
46798,580,523,57
46799,99,80,19
46802,4562,1478,3084
46803,3470,1417,2053
46804,11926,8489,3437
46805,9163,5030,4133
46806,8775,4866,3909
46807,6587,4101,2486
46808,8159,4593,3566
46809,3917,2325,1592
46814,4192,3765,427
46815,10688,7799,2889
46816,7501,3748,3753
46818,7706,6519,1187
46819,4086,2904,1182
46825,12329,7776,4553
46835,14039,10010,4029
46845,8253,7432,821
46901,16256,11058,5198
46902,15766,10316,5450
46910,1183,921,262
46911,530,483,47
46913,449,411,38
46914,551,456,95
46915,270,208,62
46917,682,584,98
46919,1057,858,199
46920,410,398,12
46922,11,11,0
46923,3201,2497,704
46926,660,557,103
46928,1809,1493,316
46929,1123,822,301
46930,30,23,7
46931,73,49,24
46932,1373,1196,177
46933,2594,1759,835
46936,2207,1808,399
46938,1212,991,221
46939,801,651,150
46940,1057,905,152
46941,397,354,43
46943,84,50,34
46946,16,16,0
46947,10705,7546,3159
46950,245,211,34
46951,730,660,70
46952,8205,5658,2547
46953,8450,5131,3319
46957,253,182,71
46958,281,262,19
46959,296,149,147
46960,411,299,112
46961,77,53,24
46962,3490,2342,1148
46967,48,19,29
46968,17,17,0
46970,8851,5760,3091
46974,726,593,133
46975,5686,4352,1334
46978,740,615,125
46979,1757,1535,222
46982,934,726,208
46984,108,79,29
46985,603,411,192
46986,671,564,107
46987,403,348,55
46988,362,277,85
46989,1298,994,304
46990,209,201,8
46991,700,550,150
46992,7012,5105,1907
46994,1039,897,142
46996,2713,2130,583
46998,83,75,8
47001,4117,3148,969
47003,435,257,178
47006,4591,3520,1071
47010,118,58,60
47011,293,261,32
47012,4047,3060,987
47016,317,286,31
47017,208,189,19
47018,1570,1115,455
47020,482,270,212
47022,1168,1062,106
47023,617,505,112
47024,1210,937,273
47025,8474,6413,2061
47030,724,693,31
47031,2114,1678,436
47032,1119,1027,92
47034,48,35,13
47035,100,100,0
47036,314,294,20
47037,1674,1282,392
47038,601,461,140
47040,2190,1741,449
47041,2516,2209,307
47042,1699,1280,419
47043,2388,1722,666
47060,2218,1894,324
47102,2695,1980,715
47104,19,19,0
47106,1709,1482,227
47108,808,598,210
47110,193,193,0
47111,5906,4447,1459
47112,6032,4511,1521
47114,105,79,26
47115,1045,888,157
47116,245,236,9
47117,1513,1392,121
47118,1176,991,185
47119,4142,3931,211
47120,251,199,52
47122,3785,3380,405
47123,43,43,0
47124,1573,1460,113
47125,607,488,119
47126,1644,1327,317
47129,8208,4404,3804
47130,18189,12284,5905
47135,383,335,48
47136,1653,1545,108
47137,567,490,77
47138,1898,1799,99
47140,1019,759,260
47141,575,531,44
47142,416,412,4
47143,1017,905,112
47145,719,593,126
47147,360,271,89
47150,19166,11837,7329
47160,30,19,11
47161,1167,965,202
47162,272,247,25
47163,617,586,31
47164,1773,1454,319
47165,2453,1918,535
47166,591,526,65
47167,5849,4302,1547
47170,5524,3778,1746
47172,6404,5318,1086
47175,361,334,27
47177,447,385,62
47201,17357,11591,5766
47203,10423,7931,2492
47220,1983,1425,558
47223,522,366,156
47224,240,202,38
47226,77,67,10
47227,868,775,93
47229,1173,890,283
47230,610,543,67
47231,338,307,31
47232,1173,987,186
47234,633,550,83
47235,491,459,32
47240,8570,5809,2761
47243,2033,1385,648
47244,284,252,32
47246,1628,1339,289
47247,74,54,20
47250,9079,6219,2860
47260,724,602,122
47263,91,65,26
47264,496,404,92
47265,7767,5621,2146
47270,195,171,24
47272,766,596,170
47273,681,626,55
47274,12006,8429,3577
47280,276,228,48
47281,509,424,85
47282,147,121,26
47283,1288,967,321
47302,11158,7223,3935
47303,10405,5100,5305
47304,13351,9163,4188
47305,1728,650,1078
47306,3,0,3
47320,1532,1167,365
47324,70,49,21
47325,192,144,48
47326,677,524,153
47327,1823,1336,487
47330,2097,1656,441
47331,9275,6408,2867
47334,1294,1079,215
47335,290,218,72
47336,1312,959,353
47337,68,48,20
47338,1092,858,234
47339,218,199,19
47340,1180,978,202
47341,902,660,242
47342,1128,889,239
47344,37,29,8
47345,537,407,130
47346,1554,1302,252
47348,3918,3030,888
47351,135,120,15
47352,381,331,50
47353,2201,1610,591
47354,465,381,84
47355,1178,918,260
47356,2242,1843,399
47357,337,271,66
47358,382,349,33
47359,1310,925,385
47360,489,443,46
47361,84,68,16
47362,11204,7772,3432
47367,23,23,0
47368,1218,1037,181
47369,569,426,143
47371,4769,3448,1321
47373,1057,850,207
47374,18465,11580,6885
47380,634,472,162
47381,69,33,36
47382,108,58,50
47383,1160,1008,152
47384,679,564,115
47385,604,476,128
47386,467,444,23
47387,288,230,58
47388,109,87,22
47390,2192,1607,585
47393,535,479,56
47394,3441,2526,915
47396,2776,2170,606
47401,17839,9851,7988
47403,14400,8211,6189
47404,9677,5151,4526
47405,4,4,0
47406,0,0,0
47408,8856,3148,5708
47420,153,66,87
47421,11277,8603,2674
47424,3676,3072,604
47427,315,252,63
47429,3484,2907,577
47431,622,530,92
47432,1976,1443,533
47433,1617,1261,356
47434,0,0,0
47436,561,445,116
47437,82,82,0
47438,1641,1268,373
47441,3953,3030,923
47443,427,300,127
47446,4218,3394,824
47448,3151,2454,697
47449,124,117,7
47451,497,330,167
47452,1916,1415,501
47453,296,235,61
47454,2969,2192,777
47455,33,33,0
47456,558,437,121
47457,52,42,10
47458,9,9,0
47459,1396,1217,179
47460,4604,3597,1007
47462,1546,1294,252
47464,84,51,33
47465,189,144,45
47467,23,23,0
47468,613,553,60
47469,714,535,179
47470,713,560,153
47471,1035,860,175
47501,6858,4710,2148
47512,1687,1136,551
47513,974,873,101
47514,92,85,7
47515,368,346,22
47516,457,388,69
47519,250,247,3
47520,1275,840,435
47521,225,214,11
47522,113,78,35
47523,1334,1022,312
47524,208,140,68
47525,157,133,24
47527,616,552,64
47528,194,137,57
47529,412,307,105
47531,303,293,10
47532,1719,1426,293
47535,264,195,69
47536,0,0,0
47537,393,369,24
47541,473,331,142
47542,3806,2718,1088
47546,8538,6734,1804
47550,285,269,16
47551,346,335,11
47552,106,106,0
47553,3140,2455,685
47557,680,523,157
47558,1219,1083,136
47561,646,493,153
47562,1626,1175,451
47564,580,535,45
47567,2471,2019,452
47568,270,210,60
47574,89,89,0
47575,460,360,100
47576,136,100,36
47577,501,463,38
47578,349,311,38
47579,971,825,146
47580,146,146,0
47581,1591,1347,244
47584,76,70,6
47585,202,146,56
47586,4528,3426,1102
47588,240,210,30
47590,269,250,19
47591,10183,6196,3987
47596,47,39,8
47597,348,272,76
47598,1272,1013,259
47601,5779,4748,1031
47610,2013,1411,602
47611,560,463,97
47612,337,261,76
47613,1146,1038,108
47615,749,524,225
47616,96,55,41
47619,699,592,107
47620,5322,3999,1323
47630,13959,10942,3017
47631,832,702,130
47633,1126,883,243
47634,838,710,128
47635,2262,1658,604
47637,480,406,74
47638,1335,1212,123
47639,1537,1387,150
47640,423,407,16
47648,1682,1225,457
47649,661,567,94
47654,36,18,18
47660,1943,1465,478
47665,1394,1209,185
47666,729,602,127
47670,4796,3387,1409
47683,69,61,8
47708,184,102,82
47710,8074,4524,3550
47711,13160,9936,3224
47712,10507,6720,3787
47713,4446,1958,2488
47714,13607,8127,5480
47715,13102,6409,6693
47720,6932,5846,1086
47725,6320,5821,499
47802,13623,7645,5978
47803,8666,5764,2902
47804,4722,2736,1986
47805,5058,3918,1140
47807,4814,1590,3224
47809,0,0,0
47832,428,382,46
47833,443,420,23
47834,7760,5837,1923
47836,0,0,0
47837,489,348,141
47838,658,476,182
47840,675,550,125
47841,921,711,210
47842,4275,2905,1370
47846,213,189,24
47847,421,348,73
47848,648,574,74
47849,156,135,21
47850,991,846,145
47853,56,22,34
47854,270,270,0
47855,205,151,54
47857,133,115,18
47858,220,205,15
47859,290,258,32
47860,149,127,22
47861,269,235,34
47862,613,412,201
47863,104,73,31
47865,87,83,4
47866,246,246,0
47868,1287,988,299
47869,57,11,46
47871,108,82,26
47872,2930,2116,814
47874,1255,1050,205
47876,0,0,0
47879,1313,1001,312
47880,15,15,0
47881,154,117,37
47882,3442,2244,1198
47884,76,67,9
47885,3561,2796,765
47901,1975,300,1675
47904,6843,3320,3523
47905,17008,10286,6722
47906,23812,10689,13123
47907,0,0,0
47909,16427,10473,5954
47916,17,13,4
47917,179,134,45
47918,2502,1829,673
47920,930,858,72
47921,404,316,88
47922,597,405,192
47923,1408,1093,315
47924,87,87,0
47925,79,70,9
47926,497,444,53
47928,839,643,196
47929,303,251,52
47930,481,373,108
47932,2123,1671,452
47933,11299,7485,3814
47940,646,579,67
47941,523,372,151
47942,289,251,38
47943,308,145,163
47944,1497,1007,490
47946,855,707,148
47948,576,381,195
47949,500,422,78
47950,325,208,117
47951,938,584,354
47952,1237,1024,213
47954,883,728,155
47955,376,278,98
47957,744,576,168
47958,75,59,16
47959,993,743,250
47960,6219,4847,1372
47963,809,624,185
47964,47,41,6
47965,237,183,54
47966,157,154,3
47967,240,190,50
47968,396,356,40
47969,52,34,18
47970,748,533,215
47971,712,599,113
47974,509,370,139
47975,328,244,84
47977,934,647,287
47978,4238,2994,1244
47980,441,393,48
47981,320,258,62
47982,91,83,8
47983,92,45,47
47987,1652,1329,323
47989,471,408,63
47990,709,604,105
47991,398,320,78
47992,612,587,25
47993,1495,1165,330
47994,134,100,34
47995,634,510,124
47997,45,38,7
48001,5308,4373,935
48002,1205,1129,76
48003,2324,2062,262
48005,2021,1834,187
48006,1510,1401,109
48009,9117,6892,2225
48014,1585,1222,363
48015,3539,1769,1770
48017,5680,4093,1587
48021,12439,7911,4528
48022,954,922,32
48023,2021,1677,344
48025,5796,5229,567
48026,6043,4359,1684
48027,1251,1124,127
48028,546,531,15
48030,7244,3600,3644
48032,754,706,48
48033,7574,3201,4373
48034,7240,1491,5749
48035,14474,8422,6052
48036,9156,6500,2656
48038,20076,12491,7585
48039,3237,2609,628
48040,4205,3348,857
48041,1752,1388,364
48042,10491,10329,162
48043,6827,3808,3019
48044,19125,17368,1757
48045,11423,7802,3621
48047,15673,12402,3271
48048,2691,2133,558
48049,2203,2022,181
48050,563,514,49
48051,6303,5317,986
48054,2921,2534,387
48059,5927,4442,1485
48060,16429,9174,7255
48062,3383,2815,568
48063,1564,1271,293
48064,1521,1418,103
48065,4174,3535,639
48066,19956,12483,7473
48067,12299,8214,4085
48069,1035,992,43
48070,2328,2272,56
48071,12816,7306,5510
48072,6643,5460,1183
48073,16196,10811,5385
48074,3548,3199,349
48075,9220,5223,3997
48076,9790,7100,2690
48079,4917,4125,792
48080,10522,7573,2949
48081,8849,7347,1502
48082,7258,6110,1148
48083,9224,5587,3637
48084,6520,3113,3407
48085,8620,7853,767
48088,8957,7250,1707
48089,12355,6570,5785
48091,11755,7645,4110
48092,10390,7849,2541
48093,10217,7776,2441
48094,7564,6325,1239
48095,2054,1865,189
48096,1598,1475,123
48097,2030,1533,497
48098,7004,6384,620
48101,10819,9139,1680
48103,23429,15775,7654
48104,16436,6174,10262
48105,14722,7042,7680
48108,10862,5583,5279
48109,0,0,0
48111,16674,11486,5188
48114,7632,7142,490
48116,11097,9113,1984
48117,3897,3531,366
48118,5063,4085,978
48120,2255,863,1392
48122,3734,1952,1782
48124,11863,9324,2539
48125,7734,5641,2093
48126,12851,6965,5886
48127,12694,9119,3575
48128,3928,3248,680
48130,5752,5110,642
48131,2976,2219,757
48133,2227,1894,333
48134,7910,6359,1551
48135,10681,8701,1980
48137,2000,1918,82
48138,4157,3813,344
48139,43,43,0
48140,1225,1110,115
48141,9130,4145,4985
48143,0,0,0
48144,3892,3478,414
48145,1273,1190,83
48146,14265,9808,4457
48150,10237,8694,1543
48152,12539,10106,2433
48154,14331,12937,1394
48157,598,438,160
48158,2964,2549,415
48159,916,806,110
48160,4497,3670,827
48161,10570,7714,2856
48162,11528,8030,3498
48164,3103,2965,138
48165,2859,2184,675
48166,4296,3648,648
48167,8908,6476,2432
48168,8204,7428,776
48169,8296,7548,748
48170,16597,12718,3879
48173,4663,3752,911
48174,11575,8226,3349
48176,8378,7099,1279
48177,46,36,10
48178,12644,11252,1392
48179,1415,1103,312
48180,23706,15436,8270
48182,8518,7332,1186
48183,17560,12792,4768
48184,6724,3739,2985
48185,21601,11994,9607
48186,13543,9021,4522
48187,18278,12925,5353
48188,14887,12227,2660
48189,5525,4440,1085
48190,53,53,0
48191,1558,1286,272
48192,11166,7959,3207
48193,6274,4071,2203
48195,12692,8163,4529
48197,25262,12861,12401
48198,15937,9063,6874
48201,8338,647,7691
48202,7540,2020,5520
48203,9891,4075,5816
48204,9535,4953,4582
48205,12974,4792,8182
48206,6218,2859,3359
48207,11609,2781,8828
48208,4101,1431,2670
48209,9956,4937,5019
48210,8971,4902,4069
48211,2081,801,1280
48212,10805,6036,4769
48213,8087,3958,4129
48214,9849,3893,5956
48215,4895,2126,2769
48216,2320,889,1431
48217,2860,1736,1124
48218,2870,1614,1256
48219,19214,9981,9233
48220,11273,6996,4277
48221,15325,9747,5578
48223,9847,5509,4338
48224,14210,7985,6225
48225,5489,3138,2351
48226,4045,498,3547
48227,15386,8152,7234
48228,19265,9412,9853
48229,3499,2031,1468
48230,6454,5059,1395
48233,0,0,0
48234,12643,6824,5819
48235,17745,10181,7564
48236,11318,10049,1269
48237,12088,6789,5299
48238,10274,5089,5185
48239,13569,9975,3594
48240,6722,4768,1954
48242,0,0,0
48243,0,0,0
48301,5468,4845,623
48302,6364,5511,853
48304,6379,5845,534
48306,9604,8891,713
48307,17864,11740,6124
48309,11188,8947,2241
48310,14944,10478,4466
48312,13507,9632,3875
48313,13293,9539,3754
48314,8279,6271,2008
48315,10723,9261,1462
48316,10785,8529,2256
48317,11625,7051,4574
48320,2406,1639,767
48322,12303,9132,3171
48323,6454,5930,524
48324,6477,5787,690
48326,9404,4346,5058
48327,9335,6329,3006
48328,11030,6775,4255
48329,9727,8299,1428
48331,8443,6737,1706
48334,7838,4742,3096
48335,10738,4366,6372
48336,10873,7319,3554
48340,9895,4042,5853
48341,6828,3046,3782
48342,6495,2441,4054
48346,8969,6500,2469
48348,8645,8177,468
48350,2693,2446,247
48353,2489,2143,346
48356,3266,2990,276
48357,3185,2909,276
48359,3616,2568,1048
48360,4463,3766,697
48362,6018,4979,1039
48363,2077,2012,65
48367,1681,1548,133
48370,628,564,64
48371,8892,7484,1408
48374,5112,4549,563
48375,8542,5801,2741
48377,7659,3659,4000
48380,2702,2596,106
48381,5504,4215,1289
48382,8354,7781,573
48383,4761,4306,455
48386,6879,6117,762
48390,10369,7644,2725
48393,7174,3979,3195
48397,0,0,0
48401,599,527,72
48411,48,48,0
48412,2002,1795,207
48413,2951,2244,707
48414,966,840,126
48415,3795,3112,683
48416,1854,1563,291
48417,1014,925,89
48418,1480,1310,170
48419,1009,837,172
48420,9001,7141,1860
48421,2462,2279,183
48422,2576,1961,615
48423,14076,9302,4774
48426,397,323,74
48427,1115,863,252
48428,1876,1655,221
48429,3807,2886,921
48430,14727,11451,3276
48432,303,268,35
48433,10260,8858,1402
48434,34,28,6
48435,734,670,64
48436,1438,1302,136
48437,267,190,77
48438,2485,2351,134
48439,19509,14005,5504
48440,96,57,39
48441,1722,1380,342
48442,8034,6537,1497
48444,3400,2477,923
48445,506,418,88
48446,12145,9598,2547
48449,1138,953,185
48450,2359,2051,308
48451,5205,4762,443
48453,1990,1499,491
48454,470,441,29
48455,3065,2666,399
48456,311,294,17
48457,3001,2651,350
48458,7919,5143,2776
48460,921,757,164
48461,2941,2450,491
48462,4832,4423,409
48463,1788,1629,159
48464,788,729,59
48465,266,215,51
48466,594,488,106
48467,1116,971,145
48468,545,504,41
48469,612,494,118
48470,348,282,66
48471,2256,1575,681
48472,662,562,100
48473,8903,7574,1329
48475,1071,901,170
48476,202,191,11
48502,138,11,127
48503,11435,6273,5162
48504,10992,6445,4547
48505,8469,4620,3849
48506,11518,7475,4043
48507,13111,7798,5313
48509,3618,3182,436
48519,3035,2060,975
48529,3848,2313,1535
48532,8287,4960,3327
48551,0,0,0
48553,0,0,0
48554,0,0,0
48601,14378,9044,5334
48602,12234,7303,4931
48603,11847,7678,4169
48604,4107,2836,1271
48607,682,299,383
48609,5127,4538,589
48610,1427,1246,181
48611,2596,2071,525
48612,3994,3309,685
48613,414,355,59
48614,557,468,89
48615,1211,948,263
48616,2987,2469,518
48617,3317,2525,792
48618,2133,1715,418
48619,265,244,21
48621,523,428,95
48622,2505,2164,341
48623,4721,4019,702
48624,6658,5652,1006
48625,5386,4388,998
48626,2319,2066,253
48627,33,32,1
48628,880,812,68
48629,3270,2541,729
48630,17,17,0
48631,1677,1486,191
48632,2112,1830,282
48633,95,90,5
48634,1907,1795,112
48635,765,660,105
48636,390,373,17
48637,1245,1099,146
48638,5562,3805,1757
48640,13377,9615,3762
48642,13154,9709,3445
48647,1945,1522,423
48649,537,487,50
48650,3062,2692,370
48651,2364,1927,437
48652,661,583,78
48653,4677,4079,598
48654,938,820,118
48655,2455,2037,418
48656,1756,1534,222
48657,3384,2975,409
48658,2106,1570,536
48659,1050,884,166
48661,4497,3535,962
48662,664,586,78
48667,0,0,0
48701,606,497,109
48703,1487,1259,228
48705,293,245,48
48706,16620,13161,3459
48708,10934,7602,3332
48710,0,0,0
48720,452,399,53
48721,232,229,3
48722,1330,1145,185
48723,4942,3783,1159
48724,220,186,34
48725,1098,871,227
48726,2309,1904,405
48727,456,414,42
48728,132,123,9
48729,586,548,38
48730,2210,1566,644
48731,685,512,173
48732,4916,3357,1559
48733,706,616,90
48734,3250,2457,793
48735,451,373,78
48737,618,543,75
48738,586,516,70
48739,1972,1784,188
48740,1060,884,176
48741,818,678,140
48742,801,699,102
48743,51,46,5
48744,1744,1467,277
48745,548,465,83
48746,3303,2878,425
48747,594,557,37
48748,895,776,119
48749,477,428,49
48750,3972,2935,1037
48754,365,323,42
48755,1392,1132,260
48756,1979,1613,366
48757,1550,1346,204
48759,1421,1132,289
48760,529,454,75
48761,444,376,68
48762,513,500,13
48763,2021,1759,262
48765,321,290,31
48766,525,451,74
48767,833,754,79
48768,3853,3014,839
48770,776,682,94
48801,5112,3271,1841
48806,664,566,98
48807,347,289,58
48808,2441,1894,547
48809,4073,3088,985
48811,1221,911,310
48813,8061,6255,1806
48815,935,820,115
48816,25,19,6
48817,2433,1668,765
48818,1052,856,196
48819,1010,902,108
48820,6535,5226,1309
48821,2398,2227,171
48822,1056,1018,38
48823,19890,8399,11491
48825,0,0,0
48827,6270,5054,1216
48829,1274,886,388
48831,1391,1062,329
48832,574,515,59
48834,777,633,144
48835,1075,924,151
48836,5048,4211,837
48837,8137,6526,1611
48838,7395,5388,2007
48840,5707,3624,2083
48841,288,267,21
48842,9001,6386,2615
48843,17198,13024,4174
48845,347,289,58
48846,6240,4300,1940
48847,2368,1791,577
48848,2986,2672,314
48849,2340,1888,452
48850,1684,1361,323
48851,839,676,163
48852,62,41,21
48853,259,200,59
48854,7345,5805,1540
48855,5587,4998,589
48856,397,246,151
48857,1055,848,207
48858,17224,8755,8469
48860,607,450,157
48861,573,482,91
48864,9088,5692,3396
48865,783,555,228
48866,1913,1596,317
48867,11338,7974,3364
48870,63,40,23
48871,790,640,150
48872,2680,2091,589
48873,480,428,52
48874,34,34,0
48875,3822,3138,684
48876,1629,1245,384
48877,948,810,138
48878,579,495,84
48879,6794,5318,1476
48880,2446,1706,740
48881,2354,1973,381
48883,2712,2256,456
48884,1701,1434,267
48885,348,292,56
48886,770,657,113
48888,2407,1970,437
48889,552,467,85
48890,829,699,130
48891,1134,893,241
48892,1710,1423,287
48893,2085,1819,266
48894,624,556,68
48895,4507,3632,875
48896,89,76,13
48897,544,440,104
48906,10245,6778,3467
48910,15738,8520,7218
48911,16131,8368,7763
48912,7799,3466,4333
48915,3827,1952,1875
48917,14547,8294,6253
48921,0,0,0
48933,1468,84,1384
49001,8583,4426,4157
49002,8484,5671,2813
49004,6380,4790,1590
49006,10204,3967,6237
49007,4226,1201,3025
49008,6702,3943,2759
49009,18741,12195,6546
49010,6788,5337,1451
49011,812,713,99
49012,1375,1185,190
49013,1964,1520,444
49014,8241,6058,2183
49015,11078,7405,3673
49017,8862,6660,2202
49021,2495,2098,397
49022,13134,7294,5840
49024,11622,7991,3631
49026,946,722,224
49027,45,32,13
49028,2517,1917,600
49029,570,513,57
49030,829,668,161
49031,2980,2155,825
49032,1110,895,215
49033,666,595,71
49034,1073,920,153
49036,8970,6335,2635
49037,8647,4453,4194
49038,3947,2871,1076
49040,1351,933,418
49042,1945,1490,455
49043,830,526,304
49045,1994,1519,475
49046,3411,2938,473
49047,6289,4515,1774
49048,9933,6098,3835
49050,647,605,42
49051,910,825,85
49052,368,296,72
49053,2720,2144,576
49055,2355,2007,348
49056,1369,1168,201
49057,2210,1607,603
49058,7659,5996,1663
49060,663,545,118
49061,616,554,62
49064,1410,1141,269
49065,2549,2156,393
49066,243,207,36
49067,1719,1491,228
49068,6226,4643,1583
49070,1028,925,103
49071,3452,3083,369
49072,1216,1022,194
49073,1952,1457,495
49074,54,0,54
49075,46,24,22
49076,1455,1151,304
49078,3667,2900,767
49079,5239,4026,1213
49080,6047,5009,1038
49082,2262,1900,362
49083,2975,2509,466
49084,8,0,8
49085,10307,7760,2547
49087,2355,2163,192
49088,1450,1300,150
49089,662,505,157
49090,6045,4326,1719
49091,7904,5656,2248
49092,788,615,173
49093,7273,5383,1890
49094,1622,1268,354
49095,876,739,137
49096,1187,1014,173
49097,4254,3629,625
49098,2365,1824,541
49099,2263,1680,583
49101,1301,1086,215
49102,543,399,144
49103,3588,2071,1517
49104,0,0,0
49106,2243,1721,522
49107,4214,3037,1177
49111,1354,1166,188
49112,3877,3310,567
49113,768,641,127
49115,230,230,0
49116,115,115,0
49117,1708,1341,367
49119,57,47,10
49120,14942,10871,4071
49125,1103,953,150
49126,469,399,70
49127,4434,3459,975
49128,1478,1169,309
49129,310,283,27
49130,630,523,107
49201,15673,11537,4136
49202,8557,4456,4101
49203,15677,10411,5266
49220,1018,821,197
49221,14651,10209,4442
49224,5185,3616,1569
49227,473,403,70
49228,2178,1723,455
49229,1211,1090,121
49230,4401,3889,512
49232,944,757,187
49233,1086,936,150
49234,1152,1060,92
49235,816,662,154
49236,1883,1615,268
49237,1130,940,190
49238,634,469,165
49240,3506,3162,344
49241,969,861,108
49242,5661,3823,1838
49245,1826,1344,482
49246,1363,1264,99
49247,2273,1804,469
49248,305,254,51
49249,1589,1372,217
49250,2433,1959,474
49251,2273,1947,326
49252,1036,737,299
49253,1270,1156,114
49254,1378,1107,271
49255,722,578,144
49256,1583,1196,387
49259,900,819,81
49261,88,68,20
49262,490,354,136
49263,29,21,8
49264,721,664,57
49265,2129,1879,250
49266,1269,1046,223
49267,1524,1273,251
49268,492,367,125
49269,2219,1888,331
49270,2144,1881,263
49271,768,644,124
49272,1044,974,70
49274,1297,1035,262
49276,345,324,21
49277,1421,1241,180
49279,331,271,60
49282,143,120,23
49283,1175,895,280
49284,1212,942,270
49285,2138,1779,359
49286,5845,4579,1266
49287,803,749,54
49288,527,407,120
49289,79,51,28
49301,6763,6377,386
49302,2938,2797,141
49303,342,300,42
49304,1566,1153,413
49305,910,746,164
49306,3892,3711,181
49307,7001,4038,2963
49309,731,599,132
49310,1100,985,115
49312,124,110,14
49315,8081,7034,1047
49316,8080,6997,1083
49318,564,516,48
49319,6313,5394,919
49320,44,44,0
49321,6816,4213,2603
49322,482,382,100
49323,3514,3306,208
49325,662,587,75
49326,1695,1479,216
49327,3112,2482,630
49328,1456,1281,175
49329,3028,2640,388
49330,1828,1538,290
49331,6485,5315,1170
49332,1183,1013,170
49333,4234,3556,678
49335,151,151,0
49336,1530,1315,215
49337,4950,4054,896
